"","NameBankID","EOLID","NameFound","NameConfirmed","Titles"
"15617","","15112","Torreya","Torreya Arn.",NA
"15618","657350","38008","Cereus","Cereus",NA
"15619","9507451","","Cereus cruciformis","Cereus cruciformis",NA
"15620","9511971","","Cereus knightii","Cereus knightii",NA
"15621","5884128","","Cereus myosurus","Cereus myosurus",NA
"15622","9519554","","Cereus setosus","Cereus setosus",NA
"15623","9521360","","Cereus tenuis","Cereus tenuis",NA
"15624","9521389","","Cereus tenuispinus","Cereus tenuispinus",NA
"15625","9092628","","Hariota cruciformis","Hariota cruciformis",NA
"15626","10578625","","Hariota knightii","Hariota knightii",NA
"15627","10578645","","Hariota squamulosa","Hariota squamulosa",NA
"15628","1841349","5191591","Lepismium","Lepismium",NA
"15629","9013405","","Lepismium anceps","Lepismium anceps",NA
"15630","10578737","","Lepismium cavernosum","Lepismium cavernosum",NA
"15631","10578737","","Lepismium cavernosum ensiforme","Lepismium cavernosum",NA
"15632","9219163","","Lepismium commune","Lepismium commune",NA
"15633","5786068","5191609","Lepismium cruciforme","Lepismium cruciforme",NA
"15634","10578742","","Lepismium knightii","Lepismium knightii",NA
"15635","9013424","","Lepismium myosurus knightii","Lepismium myosurus Salm-Dyck",NA
"15636","9013424","","Lepismium myosurus laevigatum","Lepismium myosurus Salm-Dyck",NA
"15637","10578751","","Lepismium radicans","Lepismium radicans",NA
"15638","10578755","","Lepismium tenue","Lepismium tenue",NA
"15639","","","Martius","",NA
"15640","5852361","","Rhipsalis anceps","Rhipsalis anceps",NA
"15641","10580533","","Rhipsalis brevibarbis","Rhipsalis brevibarbis",NA
"15642","9015813","","Rhipsalis cavernosa","Rhipsalis cavernosa",NA
"15643","10580546","","Rhipsalis ensiformis","Rhipsalis ensiformis",NA
"15644","10580557","","Rhipsalis knightii","Rhipsalis knightii",NA
"15645","9015863","","Rhipsalis macropogon","Rhipsalis macropogon",NA
"15646","10580564","","Rhipsalis mittleri","Rhipsalis mittleri",NA
"15647","5772798","","Rhipsalis myosurus","Rhipsalis myosurus",NA
"15648","10580571","","Rhipsalis radicans","Rhipsalis radicans",NA
"15649","10869223","","Rhipsalis radicans anceps","Rhipsalis radicans var. anceps",NA
"15650","10869224","","Rhipsalis radicans ensiformis","Rhipsalis radicans var. ensiformis",NA
"15651","10869225","","Rhipsalis radicans rosea","Rhipsalis radicans var. rosea",NA
"15652","5772800","","Rhipsalis squamulosa","Rhipsalis squamulosa",NA
"15653","448666","4228","CACTACEAE","Cactaceae",NA
"15654","9508336","","Cereus elegans","Cereus elegans",NA
"15655","9514265","","Cereus myosurus tenuior","Cereus myosurus tenuior",NA
"15656","9519554","","Cereus setosus","Cereus setosus",NA
"15657","","5191172","Hariota","Hariota Adans.",NA
"15658","10578636","","Hariota ramosissima","Hariota ramosissima",NA
"15659","1841352","5191254","Hatiora","Hatiora",NA
"15660","","","Hortus","",NA
"15661","1841349","5191591","Lepismium","Lepismium",NA
"15662","10578737","","Lepismium cavernosum","Lepismium cavernosum",NA
"15663","10578737","","Lepismium cavernosum minus","Lepismium cavernosum",NA
"15664","9219163","","Lepismium commune","Lepismium commune",NA
"15665","10578740","","Lepismium duprei","Lepismium duprei",NA
"15666","10578742","","Lepismium knightii","Lepismium knightii",NA
"15667","1841349","5191591","Lepismium mittleri","Lepismium",NA
"15668","9013424","","Lepismium myosurum","Lepismium myosurus Salm-Dyck",NA
"15669","10578751","","Lepismium radicans","Lepismium radicans",NA
"15670","10578752","","Lepismium ramosissimum","Lepismium ramosissimum",NA
"15671","","72701","Rhipsalis","Rhipsalis Gaertn.",NA
"15672","5852361","","Rhipsalis anceps","Rhipsalis anceps",NA
"15673","9015813","","Rhipsalis cavernosa","Rhipsalis cavernosa",NA
"15674","9015863","","Rhipsalis macropogon","Rhipsalis macropogon",NA
"15675","10580564","","Rhipsalis mittleri","Rhipsalis mittleri",NA
"15676","5852372","","Rhipsalis myosura","Rhipsalis myosurus (Salm-Dyck ex DC.) C. F. Forst.",NA
"15677","10580571","","Rhipsalis radicans","Rhipsalis radicans",NA
"15678","9209582","","Rhipsalis ramosissima","Rhipsalis ramosissima",NA
"15679","5917642","5181684","Rhipsalis salicornioides","Rhipsalis salicornioides",NA
"15680","5772800","","Rhipsalis squamulosa","Rhipsalis squamulosa",NA
"15681","9062491","","Cactus (Opuntia) salicornioides","Cactus salicornioides (Haw.) Link & Otto",NA
"15682","10578622","","Hariota gracilis","Hariota gracilis",NA
"15683","9236901","","Hariota salicornioides","Hariota salicornioides",NA
"15684","10866943","","Hariota salicornioides strictior","Hariota salicornioides var. strictior",NA
"15685","10578646","","Hariota sticta","Hariota stricta",NA
"15686","1841352","5191254","Hatiora","Hatiora",NA
"15687","5772746","","Hatiora bambusoides","Hatiora bambusoides",NA
"15688","3474801","5191258","Hatiora cylindrica","Hatiora cylindrica",NA
"15689","5786038","5181684","Hatiora salicornioides","Hatiora salicornioides",NA
"15690","4208172","113088","Itatiaya","Itatiaya",NA
"15691","2646159","11255298","Opuntia","Opuntia",NA
"15692","10579887","","Opuntia salicornioides","Opuntia salicornoides",NA
"15693","9310872","","Rhipsalis gracilis","Rhipsalis gracilis",NA
"15694","5917642","5181684","Rhipsalis salicornioides","Rhipsalis salicornioides",NA
"15695","10869230","","Rhipsalis salicornioides gracilior","Rhipsalis salicornioides var. gracilior",NA
"15696","10869233","","Rhipsalis salicornioides strictior","Rhipsalis salicornioides var. strictior",NA
"15697","10580573","","Rhipsalis salicornoides","Rhipsalis salicornoides",NA
"15698","9310909","","Rhipsalis stricta","Rhipsalis stricta",NA
"15699","","5191172","Hariota","Hariota Adans.",NA
"15700","9236901","","Hariota salicornioides","Hariota salicornioides",NA
"15701","10866940","","Hariota salicornioides bambusoides","Hariota salicornioides var. bambusoides",NA
"15702","9236901","","Hariota salicornioides schottmuelleri","Hariota salicornioides",NA
"15703","5772746","","Hatiora bambusoides","Hatiora bambusoides",NA
"15704","","","Hortus","",NA
"15705","","72701","Rhipsalis","Rhipsalis Gaertn.",NA
"15706","10580531","","Rhipsalis bambusoides","Rhipsalis bambusoides",NA
"15707","5917642","5181684","Rhipsalis salicornioides","Rhipsalis salicornioides",NA
"15708","9248212","","Rhipsalis salicornioides bambusoides","Rhipsalis salicornioides bambusoides",NA
"15709","10580578","","Rhipsalis schottmuelleri","Rhipsalis schottmuelleri",NA
"15710","3474801","5191258","Haiiora cylindrica","Hatiora cylindrica",NA
"15711","5786038","5181684","Hatiora salicornioides","Hatiora salicornioides",NA
"15712","","72701","Rhipsalis","Rhipsalis Gaertn.",NA
"15713","9116845","","Rhipsalis cribrata","Rhipsalis cribrata",NA
"15714","3475205","","Rhipsalis heteroclada","Rhipsalis heteroclada",NA
"15715","3474801","5191258","Haiiora cylindrica","Hatiora cylindrica",NA
"15716","5786038","5181684","Hatiora salicornioides","Hatiora salicornioides",NA
"15717","","72701","Rhipsalis","Rhipsalis Gaertn.",NA
"15718","9116845","","Rhipsalis cribrata","Rhipsalis cribrata",NA
"15719","3475205","","Rhipsalis heteroclada","Rhipsalis heteroclada",NA
"15720","","","Cacttis parasiticus","",NA
"15721","","72879","Cassytha","Cassytha L.",NA
"15722","2645122","596901","Cassytha filiformis","Cassytha filiformis",NA
"15723","","5191172","Hariota","Hariota Adans.",NA
"15724","10578615","","Hariota bambusoides","Hariota bambusoides",NA
"15725","10866940","","Hariota salicornioides bambusoides","Hariota salicornioides var. bambusoides",NA
"15726","3474801","5191258","Hatiora cylindrica","Hatiora cylindrica",NA
"15727","4221582","","Linnaeus","Linnaeus",NA
"15728","","72701","Rhipsalis","Rhipsalis Gaertn.",NA
"15729","10580531","","Rhipsalis bambusoides","Rhipsalis bambusoides",NA
"15730","606230","594966","Rhipsalis cassutha","Rhipsalis cassutha Gaertn.",NA
"15731","9248212","","Rhipsalis salicornioides bambusoides","Rhipsalis salicornioides bambusoides",NA
"15732","2669707","1128007","Vanilla claviculata","Vanilla claviculata",NA
"15733","448666","4228","CACTACEAE","Cactaceae",NA
"15734","","","R. cassiiiha","",NA
"15735","","","R. fascicidata","",NA
"15736","","","R. mesemhryanthemoides","",NA
"15737","3475199","5181502","Rhipsalis burchellii","Rhipsalis burchellii",NA
"15738","3475191","5181504","Rhipsalis campos-portoana","Rhipsalis campos-portoana",NA
"15739","5852363","","Rhipsalis capilliformis","Rhipsalis capilliformis",NA
"15740","5787288","5181520","Rhipsalis cereuscula","Rhipsalis cereuscula",NA
"15741","9116845","","Rhipsalis cribrata","Rhipsalis cribrata",NA
"15742","5787303","5181549","Rhipsalis elliptica","Rhipsalis elliptica",NA
"15743","5787963","","Rhipsalis lumbricoides","Rhipsalis lumbricoides",NA
"15744","","15112","Torreya","Torreya Arn.",NA
"15745","5860013","588963","Zygocactus truncatus","Zygocactus truncatus",NA
"15746","","72701","Rhipsalis","Rhipsalis Gaertn.",NA
"15747","3475195","","Rhipsalis megalantha","Rhipsalis megalantha",NA
"15748","5787310","5181615","Rhipsalis mesembryanthemoides","Rhipsalis mesembryanthemoides",NA
"15749","","","Rhipsalis neves","",NA
"15750","3475202","","Rhipsalis pittieri","Rhipsalis pittieri",NA
"15751","3475197","","Rhipsalis shaferi","Rhipsalis shaferi",NA
"15752","","72701","Rhipsalis","Rhipsalis Gaertn.",NA
"15753","3475195","","Rhipsalis megalantha","Rhipsalis megalantha",NA
"15754","5787310","5181615","Rhipsalis mesembryanthemoides","Rhipsalis mesembryanthemoides",NA
"15755","","","Rhipsalis neves","",NA
"15756","3475202","","Rhipsalis pittieri","Rhipsalis pittieri",NA
"15757","3475197","","Rhipsalis shaferi","Rhipsalis shaferi",NA
"15758","","","R. crispiniarginala","",NA
"15759","","","R. gibherula","",NA
"15760","","","R. holiviana","",NA
"15761","","","R. leucorhaphis","",NA
"15762","","","R. megalanlha","",NA
"15763","","","R. pachy","",NA
"15764","","","R. pentaplera","",NA
"15765","","","R. ptirpusii","",NA
"15766","","","R. puniceo-disctis","",NA
"15767","","","R. ramidosa","",NA
"15768","","","R. tuctimanensis","",NA
"15769","","72701","Rhipsalis","Rhipsalis Gaertn.",NA
"15770","5772781","5181482","Rhipsalis aculeata","Rhipsalis aculeata",NA
"15771","9014140","","Rhipsalis coriacea","Rhipsalis coriacea",NA
"15772","5787295","5181536","Rhipsalis crispata","Rhipsalis crispata",NA
"15773","3475204","5181539","Rhipsalis cuneata","Rhipsalis cuneata",NA
"15774","5787298","5181544","Rhipsalis dissimilis","Rhipsalis dissimilis",NA
"15775","5787303","5181549","Rhipsalis elliptica","Rhipsalis elliptica",NA
"15776","3475203","5181559","Rhipsalis floccosa","Rhipsalis floccosa",NA
"15777","5772855","","Rhipsalis gonocarpa","Rhipsalis gonocarpa",NA
"15778","3475193","","Rhipsalis jamaicensis","Rhipsalis jamaicensis",NA
"15779","","5181603","Rhipsalis linearis","Rhipsalis linearis K. Schum.",NA
"15780","5772827","","Rhipsalis loefgrenii","Rhipsalis loefgrenii",NA
"15781","9015853","5181605","Rhipsalis lorentziana","Rhipsalis lorentziana Griseb.",NA
"15782","3475208","5181617","Rhipsalis micrantha","Rhipsalis micrantha",NA
"15783","5787313","5181630","Rhipsalis neves-armondii","Rhipsalis neves-armondii",NA
"15784","3475196","5181633","Rhipsalis oblonga","Rhipsalis oblonga",NA
"15785","5787320","5181641","Rhipsalis paradoxa","Rhipsalis paradoxa",NA
"15786","5787326","","Rhipsalis platycarpa","Rhipsalis platycarpa",NA
"15787","5787329","","Rhipsalis pulvinigera","Rhipsalis pulvinigera",NA
"15788","5787330","","Rhipsalis rhombea","Rhipsalis rhombea",NA
"15789","3475200","","Rhipsalis roseana","Rhipsalis roseana",NA
"15790","3475207","5181681","Rhipsalis russellii","Rhipsalis russellii",NA
"15791","9049242","","Rhipsalis tonduzii","Rhipsalis tonduzii",NA
"15792","448666","4228","CACTACEAE","Cactaceae",NA
"15793","10578627","","Hariola mesembrianthemoides","Hariota mesembrianthemoides",NA
"15794","9117000","","Hariota cereuscula","Hariota cereuscula",NA
"15795","9117055","","Hariota prismatica","Hariota prismatica",NA
"15796","9116945","","Hariota saglionis","Hariota saglionis",NA
"15797","2665273","11256701","Mesembryanthemum","Mesembryanthemum",NA
"15798","","72701","Rhipsalis","Rhipsalis Gaertn.",NA
"15799","9116979","","Rhipsalis brachiata","Rhipsalis brachiata",NA
"15800","10580545","","Rhipsalis echinata","Rhipsalis echinata",NA
"15801","10580562","","Rhipsalis mesembryanthoides","Rhipsalis mesembryanthoides",NA
"15802","9012734","","Rhipsalis prismatica","Rhipsalis prismatica",NA
"15803","9116964","","Rhipsalis saglionis","Rhipsalis saglionis",NA
"15804","9117016","","Rhipsalis saglionis rubrodiscus","Rhipsalis saglionis rubrodiscus",NA
"15805","10580573","","Rhipsalis salicornoides","Rhipsalis salicornoides",NA
"15806","9020971","","Rhipsalis tetragona","Rhipsalis tetragona",NA
"15807","","","Rliipsalis salicornioides","",NA
"15808","","","Spegazzini","",NA
"15809","","72701","Rhipsalis","Rhipsalis Gaertn.",NA
"15810","5852363","","Rhipsalis capilliformis","Rhipsalis capilliformis",NA
"15811","3475205","","Rhipsalis heteroclada","Rhipsalis heteroclada",NA
"15812","9248270","","Rhipsalis virgata","Rhipsalis virgata",NA
"15813","","72701","Rhipsalis","Rhipsalis Gaertn.",NA
"15814","5852363","","Rhipsalis capilliformis","Rhipsalis capilliformis",NA
"15815","3475205","","Rhipsalis heteroclada","Rhipsalis heteroclada",NA
"15816","9248270","","Rhipsalis virgata","Rhipsalis virgata",NA
"15817","","72701","Rhipsalis","Rhipsalis Gaertn.",NA
"15818","5787293","5181525","Rhipsalis clavata","Rhipsalis clavata",NA
"15819","9012734","","Rhipsalis prismatica","Rhipsalis prismatica",NA
"15820","9049224","","Rhipsalis simmleri","Rhipsalis simmleri",NA
"15821","","5181706","Rhipsalis suareziana","Rhipsalis suareziana F.A.C. Weber",NA
"15822","9020971","","Rhipsalis tetragona","Rhipsalis tetragona",NA
"15823","448666","4228","CACTACEAE","Cactaceae",NA
"15824","","5191172","Hariota","Hariota Adans.",NA
"15825","9048472","","Hariota clavata","Hariota clavata",NA
"15826","1841352","5191254","Hatiora","Hatiora",NA
"15827","4208172","113088","Itatiaya","Itatiaya",NA
"15828","","","Paulista","",NA
"15829","3475191","5181504","Rhipsalis campos-portoana","Rhipsalis campos-portoana",NA
"15830","5852363","","Rhipsalis capilliformis","Rhipsalis capilliformis",NA
"15831","10928896","5181526","Rhipsalis clavata delicatula","Rhipsalis clavata f. delicatula",NA
"15832","9310872","","Rhipsalis gracilis","Rhipsalis gracilis",NA
"15833","3475205","","Rhipsalis heteroclada","Rhipsalis heteroclada",NA
"15834","","72701","Rhipsalis","Rhipsalis Gaertn.",NA
"15835","5852363","","Rhipsalis capilliformis","Rhipsalis capilliformis",NA
"15836","9116845","","Rhipsalis cribrata","Rhipsalis cribrata",NA
"15837","5787333","5181710","Rhipsalis teres","Rhipsalis teres",NA
"15838","","72701","Rhipsalis","Rhipsalis Gaertn.",NA
"15839","5852363","","Rhipsalis capilliformis","Rhipsalis capilliformis",NA
"15840","9116845","","Rhipsalis cribrata","Rhipsalis cribrata",NA
"15841","5787333","5181710","Rhipsalis teres","Rhipsalis teres",NA
"15842","2645122","596901","Cassytha filiformis","Cassytha filiformis",NA
"15843","9116829","","Hariola cribrata","Hariota cribrata Lem.",NA
"15844","9116897","","Hariota penduliflora","Hariota penduliflora",NA
"15845","4462480","","Jabaquara","Jabaquara",NA
"15846","4221582","","Linnaeus","Linnaeus",NA
"15847","","","Paulista","",NA
"15848","","72701","Rhipsalis","Rhipsalis Gaertn.",NA
"15849","3475199","5181502","Rhipsalis burchellii","Rhipsalis burchellii",NA
"15850","606230","594966","Rhipsalis cassutha","Rhipsalis cassutha Gaertn.",NA
"15851","5852366","5181509","Rhipsalis cassytha","Rhipsalis cassytha Gaertn.",NA
"15852","9116845","","Rhipsalis cribrata","Rhipsalis cribrata",NA
"15853","9116911","","Rhipsalis cribrata filiformis","Rhipsalis cribrata filiformis",NA
"15854","9116861","","Rhipsalis pendula","Rhipsalis pendula",NA
"15855","9116879","","Rhipsalis penduliflora","Rhipsalis penduliflora",NA
"15856","9116880","","Rhipsalis penduliflora laxa","Rhipsalis penduliflora N.E. Br.",NA
"15857","448666","4228","CACTACEAE","Cactaceae",NA
"15858","","","Cereiis caripensis","",NA
"15859","9515520","","Cereus parasiticus","Cereus parasiticus",NA
"15860","9020243","","Hariota cassytha","Hariota cassytha",NA
"15861","9096081","","Hariota parasitica","Hariota parasitica",NA
"15862","","72701","Rhipsalis","Rhipsalis Gaertn.",NA
"15863","9342364","","Rhipsalis aethiopica","Rhipsalis aethiopica",NA
"15864","606230","594966","Rhipsalis cassutha","Rhipsalis cassutha Gaertn.",NA
"15865","8888173","","Rhipsalis cassutha pendula","Rhipsalis cassytha pendula",NA
"15866","5852366","5181509","Rhipsalis cassytha","Rhipsalis cassytha Gaertn.",NA
"15867","8888088","","Rhipsalis cassytha dichotoma","Rhipsalis cassytha dichotoma",NA
"15868","8888108","","Rhipsalis cassytha hookeriana","Rhipsalis cassytha hookeriana",NA
"15869","8888123","","Rhipsalis cassytha mociniana","Rhipsalis cassytha mociniana",NA
"15870","8888188","594966","Rhipsalis cassythoides","Rhipsalis cassythoides",NA
"15871","9113315","594966","Rhipsalis dichotoma","Rhipsalis dichotoma",NA
"15872","8888157","594966","Rhipsalis hookeriana","Rhipsalis hookeriana",NA
"15873","9115332","594966","Rhipsalis minutiflora","Rhipsalis minutiflora",NA
"15874","9020713","594966","Rhipsalis parasitica","Rhipsalis parasitica",NA
"15875","","","Rhipsalis sansibarica","Rhipsalis sansibarica",NA
"15876","8888205","594966","Rhipsalis undulata","Rhipsalis undulata",NA
"15877","","72701","Rhipsalis","Rhipsalis Gaertn.",NA
"15878","3475199","5181502","Rhipsalis burchellii","Rhipsalis burchellii",NA
"15879","606230","594966","Rhipsalis cassutha","Rhipsalis cassutha Gaertn.",NA
"15880","5787288","5181520","Rhipsalis cereuscula","Rhipsalis cereuscula",NA
"15881","","72701","Rhipsalis","Rhipsalis Gaertn.",NA
"15882","3475199","5181502","Rhipsalis burchellii","Rhipsalis burchellii",NA
"15883","606230","594966","Rhipsalis cassutha","Rhipsalis cassutha Gaertn.",NA
"15884","5787288","5181520","Rhipsalis cereuscula","Rhipsalis cereuscula",NA
